article_id,article_version,url_type_id,url_id,"url","url_name",sort_order,last_updated,"url_description"
58403,24,2,2,"http://","",2,2024-12-20 18:38:13.757000000,""
58403,24,3,3,"http://","",3,2024-12-20 18:38:13.760000000,""
58403,24,4,4,"http://","",4,2024-12-20 18:38:13.760000000,""
58405,21,1,1,"http://","",1,2024-12-20 18:40:03.560000000,""
58405,21,2,2,"http://","",2,2024-12-20 18:40:03.567000000,""
58405,21,3,3,"http://","",3,2024-12-20 18:40:03.573000000,""
58405,21,4,4,"http://","",4,2024-12-20 18:40:03.577000000,""
58406,24,1,1,"http://","",1,2025-06-11 13:20:25.077000000,""
58406,24,2,2,"http://","",2,2025-06-11 13:20:25.080000000,""
58406,24,3,3,"http://","",3,2025-06-11 13:20:25.083000000,""
58406,24,4,4,"http://","",4,2025-06-11 13:20:25.090000000,""
58410,9,1,1,"http://","",1,2022-01-14 13:55:22.257000000,""
58410,9,2,2,"http://","",2,2022-01-14 13:55:22.257000000,""
58410,9,3,3,"http://","",3,2022-01-14 13:55:22.260000000,""
58410,9,4,4,"http://","",4,2022-01-14 13:55:22.260000000,""
58412,4,1,1,"http://","",1,2020-08-21 21:10:25.160000000,""
58412,4,2,2,"http://","",2,2020-08-21 21:10:25.160000000,""
58412,4,3,3,"http://","",3,2020-08-21 21:10:25.160000000,""
58412,4,4,4,"http://","",4,2020-08-21 21:10:25.160000000,""
58414,11,1,1,"http://","",1,2022-01-14 13:47:59.630000000,""
58414,11,2,2,"http://","",2,2022-01-14 13:47:59.630000000,""
58414,11,3,3,"http://","",3,2022-01-14 13:47:59.633000000,""
58414,11,4,4,"http://","",4,2022-01-14 13:47:59.633000000,""
58423,46,1,1,"http://","",1,2025-09-19 12:50:35.790000000,""
58423,46,2,2,"http://","",2,2025-09-19 12:50:35.790000000,""
58423,46,3,3,"http://","",3,2025-09-19 12:50:35.793000000,""
58423,46,4,4,"http://","",4,2025-09-19 12:50:35.797000000,""
58428,24,1,1,"http://","",1,2025-09-26 14:01:05.150000000,""
58428,24,2,2,"http://","",2,2025-09-26 14:01:05.153000000,""
58428,24,3,3,"https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c04.pdf","Medicare Claims Processing Manual Chapter 4, Part B Hospital",3,2025-09-26 14:01:05.157000000,""
58428,24,4,4,"http://","",4,2025-09-26 14:01:05.160000000,""
58434,26,1,1,"http://","",1,2025-09-19 17:54:03.360000000,""
58434,26,2,2,"http://","",2,2025-09-19 17:54:03.363000000,""
58434,26,3,3,"http://","",3,2025-09-19 17:54:03.363000000,""
58434,26,4,4,"http://","",4,2025-09-19 17:54:03.367000000,""
58436,13,1,1,"http://","",1,2025-09-04 18:54:29.920000000,""
58436,13,2,2,"http://","",2,2025-09-04 18:54:29.923000000,""
58436,13,3,3,"http://","",3,2025-09-04 18:54:29.927000000,""
58436,13,4,4,"http://","",4,2025-09-04 18:54:29.930000000,""
58454,37,1,1,"http://","",1,2025-08-29 14:32:54.757000000,""
58454,37,2,2,"http://","",2,2025-08-29 14:32:54.760000000,""
58454,37,3,3,"http://","",3,2025-08-29 14:32:54.760000000,""
58454,37,4,4,"http://","",4,2025-08-29 14:32:54.763000000,""
58456,33,1,1,"http://","",1,2025-08-29 14:29:24.843000000,""
58456,33,2,2,"http://","",2,2025-08-29 14:29:24.843000000,""
58456,33,3,3,"http://","",3,2025-08-29 14:29:24.847000000,""
58456,33,4,4,"http://","",4,2025-08-29 14:29:24.850000000,""
58468,29,1,1,"http://","",1,2025-09-17 19:53:52.927000000,""
58468,29,2,2,"http://","",2,2025-09-17 19:53:52.930000000,""
58468,29,3,3,"http://","",3,2025-09-17 19:53:52.933000000,""
58468,29,4,4,"http://","",4,2025-09-17 19:53:52.937000000,""
58471,10,1,1,"http://","",1,2023-02-15 13:42:16.517000000,""
58471,10,2,2,"http://","",2,2023-02-15 13:42:16.530000000,""
58471,10,3,3,"http://","",3,2023-02-15 13:42:16.533000000,""
58471,10,4,4,"http://","",4,2023-02-15 13:42:16.537000000,""
58473,10,1,1,"http://","",1,2024-06-18 13:01:15.070000000,""
58473,10,2,2,"http://","",2,2024-06-18 13:01:15.070000000,""
58473,10,3,3,"https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c30.pdf","https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c30.pdf",3,2024-06-18 13:01:15.077000000,"CMS Publication 100-04, Medicare Claims Processing Manual, Chapter 30"
58473,10,4,4,"http://","",4,2024-06-18 13:01:15.077000000,""
58477,19,1,1,"http://","",1,2024-12-18 15:39:42.657000000,""
58477,19,2,2,"http://","",2,2024-12-18 15:39:42.660000000,""
58477,19,3,3,"http://","",3,2024-12-18 15:39:42.667000000,""
58477,19,4,4,"http://","",4,2024-12-18 15:39:42.670000000,""
58503,12,1,1,"http://","",1,2023-08-22 15:20:43.030000000,""
58503,12,2,2,"http://","",2,2023-08-22 15:20:43.030000000,""
58503,12,3,3,"http://","",3,2023-08-22 15:20:43.033000000,""
58503,12,4,4,"http://","",4,2023-08-22 15:20:43.033000000,""
58541,13,1,1,"http://","",1,2023-01-20 12:12:00.780000000,""
58541,13,2,2,"http://","",2,2023-01-20 12:12:00.780000000,""
58541,13,3,3,"http://","",3,2023-01-20 12:12:00.783000000,""
58541,13,4,4,"http://","",4,2023-01-20 12:12:00.787000000,""
58543,12,1,1,"http://","",1,2023-01-20 12:12:38.340000000,""
58543,12,2,2,"http://","",2,2023-01-20 12:12:38.340000000,""
58543,12,3,3,"http://","",3,2023-01-20 12:12:38.343000000,""
58543,12,4,4,"http://","",4,2023-01-20 12:12:38.347000000,""
58559,30,1,1,"http://","",1,2025-01-14 15:14:36.083000000,""
58559,30,2,2,"http://","",2,2025-01-14 15:14:36.087000000,""
58559,30,3,3,"http://","",3,2025-01-14 15:14:36.090000000,""
58559,30,4,4,"http://","",4,2025-01-14 15:14:36.093000000,""
58565,37,1,1,"https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/ncd103c1_Part1.pdf","NCD 70.2 - Consultation Services Rendered by a Podiatrist in a Skilled Nursing Facility",1,2025-09-04 19:03:49.467000000,"Coverage Determinations, Part 1 Section 70.2(PDF)"
58565,37,2,2,"http://","",2,2025-09-04 19:03:49.470000000,""
58565,37,3,3,"http://","",3,2025-09-04 19:03:49.473000000,""
58565,37,4,4,"https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/Downloads/R1422OTN.pdf","CR 8863",4,2025-09-04 19:03:49.480000000,"CR 8863 – Specific Modifiers for Distinct Procedural Services"
58565,37,4,5,"https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/mm101762.pdf","MM10176",5,2025-09-04 19:03:49.490000000,"Medicare Learning Network MM10176 – Updated Editing of Always Therapy Services - MCS"
58573,10,1,1,"http://","",1,2025-01-24 17:37:17.530000000,""
58573,10,2,2,"http://","",2,2025-01-24 17:37:17.533000000,""
58573,10,3,3,"http://","",3,2025-01-24 17:37:17.537000000,""
58573,10,4,4,"http://","",4,2025-01-24 17:37:17.540000000,""
58575,35,1,1,"http://","",1,2025-07-11 13:24:26.963000000,""
58575,35,2,2,"http://","",2,2025-07-11 13:24:26.970000000,""
58575,35,3,3,"http://","",3,2025-07-11 13:24:26.970000000,""
58575,35,4,4,"http://","",4,2025-07-11 13:24:26.973000000,""
58577,31,1,1,"http://","",1,2025-07-11 13:25:33.440000000,""
58577,31,2,2,"http://","",2,2025-07-11 13:25:33.440000000,""
58577,31,3,3,"http://","",3,2025-07-11 13:25:33.443000000,""
58577,31,4,4,"http://","",4,2025-07-11 13:25:33.447000000,""
58578,11,1,1,"http://","",1,2023-11-16 19:25:20.697000000,""
58578,11,2,2,"http://","",2,2023-11-16 19:25:20.707000000,""
58578,11,3,3,"http://","",3,2023-11-16 19:25:20.720000000,""
58578,11,4,4,"http://","",4,2023-11-16 19:25:20.730000000,""
58582,17,1,1,"http://","",1,2025-09-18 19:38:12.133000000,""
58582,17,2,2,"http://","",2,2025-09-18 19:38:12.143000000,""
58582,17,3,3,"http://","",3,2025-09-18 19:38:12.157000000,""
58582,17,4,4,"http://","",4,2025-09-18 19:38:12.170000000,""
58592,19,1,1,"http://","",1,2025-09-26 14:06:34.937000000,""
58592,19,2,2,"http://","",2,2025-09-26 14:06:34.940000000,""
58592,19,3,3,"http://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c32.pdf","Medicare Claims Processing Manual, Chapter 32, Billing Requirements for Special Services",3,2025-09-26 14:06:34.943000000,""
58592,19,4,4,"http://","",4,2025-09-26 14:06:34.950000000,""
58609,6,1,1,"http://","",1,2021-11-19 18:19:05.373000000,""
58609,6,2,2,"http://","",2,2021-11-19 18:19:05.373000000,""
58609,6,3,3,"http://","",3,2021-11-19 18:19:05.377000000,""
58609,6,4,4,"http://","",4,2021-11-19 18:19:05.377000000,""
58641,4,1,1,"http://","",1,2021-02-10 21:01:14.097000000,""
58641,4,2,2,"http://","",2,2021-02-10 21:01:14.097000000,""
58641,4,3,3,"http://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c13.pdf","Pub 100-04, Chapter 35, Medicare Claims Processing Manual",3,2021-02-10 21:01:14.097000000,""
58641,4,3,4,"http://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/clm104c13.pdf","Pub 100-04, Chapter 13, Section 20.3, Medicare Claims Processing Manual",4,2021-02-10 21:01:14.100000000,""
58641,4,4,5,"http://","",5,2021-02-10 21:01:14.100000000,""
58649,8,1,1,"http://","",1,2025-04-21 16:47:21.673000000,""
58649,8,2,2,"http://","",2,2025-04-21 16:47:21.680000000,""
58649,8,3,3,"http://","",3,2025-04-21 16:47:21.683000000,""
58649,8,4,4,"http://","",4,2025-04-21 16:47:21.687000000,""
58650,4,1,1,"http://","",1,2021-04-13 12:53:26.593000000,""
58650,4,2,2,"http://","",2,2021-04-13 12:53:26.593000000,""
58650,4,3,3,"http://","",3,2021-04-13 12:53:26.597000000,""
58650,4,4,4,"http://","",4,2021-04-13 12:53:26.597000000,""
58652,25,1,1,"http://","",1,2025-08-29 17:42:04.100000000,""
58652,25,2,2,"http://","",2,2025-08-29 17:42:04.100000000,""
58652,25,3,3,"http://","",3,2025-08-29 17:42:04.103000000,""
58652,25,4,4,"http://","",4,2025-08-29 17:42:04.107000000,""
58656,8,1,1,"http://","",1,2024-06-14 17:28:43.450000000,""
58656,8,2,2,"http://","",2,2024-06-14 17:28:43.453000000,""
58656,8,3,3,"http://","",3,2024-06-14 17:28:43.457000000,""
58656,8,4,4,"http://","",4,2024-06-14 17:28:43.457000000,""
58664,9,1,1,"http://","",1,2024-04-04 12:36:19.890000000,""
58664,9,2,2,"http://","",2,2024-04-04 12:36:19.893000000,""
58664,9,3,3,"http://","",3,2024-04-04 12:36:19.900000000,""
58664,9,4,4,"http://","",4,2024-04-04 12:36:19.903000000,""
58673,7,1,1,"http://","",1,2023-11-22 19:02:55.007000000,""
58673,7,2,2,"http://","",2,2023-11-22 19:02:55.007000000,""
58673,7,3,3,"http://","",3,2023-11-22 19:02:55.010000000,""
58673,7,4,4,"http://","",4,2023-11-22 19:02:55.013000000,""
58674,7,1,1,"http://","",1,2023-11-22 19:03:15.017000000,""
58674,7,2,2,"http://","",2,2023-11-22 19:03:15.017000000,""
58674,7,3,3,"http://","",3,2023-11-22 19:03:15.020000000,""
58674,7,4,4,"http://","",4,2023-11-22 19:03:15.020000000,""
58677,5,1,1,"http://","",1,2023-11-07 12:39:48.693000000,""
58677,5,2,2,"http://","",2,2023-11-07 12:39:48.697000000,""
58677,5,3,3,"http://","",3,2023-11-07 12:39:48.700000000,""
58677,5,4,4,"http://","",4,2023-11-07 12:39:48.700000000,""
58679,28,1,1,"http://","",1,2025-08-29 14:19:31.520000000,""
58679,28,2,2,"http://","",2,2025-08-29 14:19:31.527000000,""
58679,28,3,3,"http://","",3,2025-08-29 14:19:31.530000000,""
58679,28,4,4,"http://","",4,2025-08-29 14:19:31.530000000,""
58681,26,1,1,"http://","",1,2025-08-29 14:20:14.957000000,""
58681,26,2,2,"http://","",2,2025-08-29 14:20:14.960000000,""
58681,26,3,3,"http://","",3,2025-08-29 14:20:14.960000000,""
58681,26,4,4,"http://","",4,2025-08-29 14:20:14.963000000,""
58689,6,1,1,"http://","",1,2023-09-19 13:22:32.490000000,""
58689,6,2,2,"http://","",2,2023-09-19 13:22:32.493000000,""
58689,6,3,3,"http://","",3,2023-09-19 13:22:32.493000000,""
58689,6,4,4,"http://","",4,2023-09-19 13:22:32.497000000,""
58695,11,1,1,"http://","",1,2025-01-13 16:08:10.940000000,""
58695,11,2,2,"http://","",2,2025-01-13 16:08:10.943000000,""
58695,11,3,3,"http://","",3,2025-01-13 16:08:10.947000000,""
58695,11,4,4,"http://","",4,2025-01-13 16:08:10.950000000,""
58700,14,1,1,"http://","",1,2025-01-17 14:17:20.617000000,""
58700,14,2,2,"http://","",2,2025-01-17 14:17:20.620000000,""
58700,14,3,3,"http://","",3,2025-01-17 14:17:20.623000000,""
58700,14,4,4,"http://","",4,2025-01-17 14:17:20.623000000,""
58706,12,1,1,"http://","",1,2023-11-08 14:53:40.753000000,""
58706,12,2,2,"http://","",2,2023-11-08 14:53:40.757000000,""
58706,12,3,3,"http://","",3,2023-11-08 14:53:40.760000000,""
58706,12,4,4,"http://","",4,2023-11-08 14:53:40.760000000,""
58710,81,1,1,"http://","",1,2025-08-22 20:45:47.610000000,""
58710,81,2,2,"http://","",2,2025-08-22 20:45:47.613000000,""
58710,81,3,3,"http://","",3,2025-08-22 20:45:47.617000000,""
58710,81,4,4,"http://","",4,2025-08-22 20:45:47.620000000,""
58713,10,1,1,"http://","",1,2025-02-06 20:19:12.613000000,""
58713,10,2,2,"http://","",2,2025-02-06 20:19:12.617000000,""
58713,10,3,3,"http://","",3,2025-02-06 20:19:12.620000000,""
58713,10,4,4,"http://","",4,2025-02-06 20:19:12.620000000,""
58718,13,1,1,"http://","",1,2025-01-17 13:20:44.930000000,""
58718,13,2,2,"http://","",2,2025-01-17 13:20:44.933000000,""
58718,13,3,3,"http://","",3,2025-01-17 13:20:44.937000000,""
58718,13,4,4,"http://","",4,2025-01-17 13:20:44.937000000,""
58720,75,1,1,"http://","",1,2025-09-04 14:58:27.200000000,""
58720,75,2,2,"http://","",2,2025-09-04 14:58:27.200000000,""
58720,75,3,3,"http://","",3,2025-09-04 14:58:27.203000000,""
58720,75,4,4,"http://","",4,2025-09-04 14:58:27.207000000,""
58722,3,1,1,"http://","",1,2021-05-11 19:53:47.417000000,""
58722,3,2,2,"http://","",2,2021-05-11 19:53:47.417000000,""
58722,3,3,3,"http://","",3,2021-05-11 19:53:47.417000000,""
58722,3,4,4,"http://","",4,2021-05-11 19:53:47.417000000,""
58724,13,1,1,"http://","",1,2025-01-17 13:21:44.807000000,""
58724,13,2,2,"http://","",2,2025-01-17 13:21:44.807000000,""
58724,13,3,3,"http://","",3,2025-01-17 13:21:44.810000000,""
58724,13,4,4,"http://","",4,2025-01-17 13:21:44.813000000,""
58726,73,1,1,"http://","",1,2025-09-04 14:59:02.490000000,""
58726,73,2,2,"http://","",2,2025-09-04 14:59:02.497000000,""
58726,73,3,3,"http://","",3,2025-09-04 14:59:02.500000000,""
58726,73,4,4,"http://","",4,2025-09-04 14:59:02.500000000,""
58731,16,1,1,"http://","",1,2025-03-06 18:09:52.677000000,""
58731,16,2,2,"http://","",2,2025-03-06 18:09:52.680000000,""
58731,16,3,3,"http://","",3,2025-03-06 18:09:52.680000000,""
58731,16,4,4,"http://","",4,2025-03-06 18:09:52.683000000,""
58734,18,1,1,"http://","",1,2025-09-19 18:10:31.397000000,""
58734,18,2,2,"http://","",2,2025-09-19 18:10:31.400000000,""
58734,18,3,3,"http://","",3,2025-09-19 18:10:31.403000000,""
58734,18,4,4,"http://","",4,2025-09-19 18:10:31.407000000,""
58737,10,1,1,"http://","",1,2023-11-15 12:45:39.013000000,""
58737,10,2,2,"http://","",2,2023-11-15 12:45:39.020000000,""
58737,10,3,3,"http://","",3,2023-11-15 12:45:39.020000000,""
58737,10,4,4,"http://","",4,2023-11-15 12:45:39.023000000,""
58741,17,1,1,"http://","",1,2025-07-24 14:54:39.303000000,""
58741,17,2,2,"http://","",2,2025-07-24 14:54:39.320000000,""
58741,17,3,3,"http://","",3,2025-07-24 14:54:39.320000000,""
58741,17,4,4,"http://","",4,2025-07-24 14:54:39.333000000,""
58745,20,1,1,"http://","",1,2025-03-14 19:03:50.030000000,""
58745,20,2,2,"http://","",2,2025-03-14 19:03:50.030000000,""
58745,20,3,3,"http://","",3,2025-03-14 19:03:50.033000000,""
58745,20,4,4,"http://","",4,2025-03-14 19:03:50.040000000,""
58747,56,1,1,"http://","",1,2025-09-03 19:07:46.127000000,""
58747,56,2,2,"http://","",2,2025-09-03 19:07:46.130000000,""
58747,56,3,3,"http://","",3,2025-09-03 19:07:46.137000000,""
58747,56,4,4,"http://","",4,2025-09-03 19:07:46.140000000,""
58756,22,1,1,"http://","",1,2025-09-17 17:53:41.127000000,""
58756,22,2,2,"http://","",2,2025-09-17 17:53:41.130000000,""
58756,22,3,3,"http://","",3,2025-09-17 17:53:41.140000000,""
58756,22,4,4,"http://","",4,2025-09-17 17:53:41.147000000,""
58759,11,1,1,"http://","",1,2025-01-24 18:46:47.330000000,""
58759,11,2,2,"http://","",2,2025-01-24 18:46:47.337000000,""
58759,11,3,3,"http://","",3,2025-01-24 18:46:47.340000000,""
58759,11,4,4,"http://","",4,2025-01-24 18:46:47.343000000,""
58761,60,1,1,"http://","",1,2025-09-17 19:19:35.377000000,""
58761,60,2,2,"http://","",2,2025-09-17 19:19:35.380000000,""
58761,60,3,3,"http://","",3,2025-09-17 19:19:35.383000000,""
58761,60,4,4,"http://","",4,2025-09-17 19:19:35.387000000,""
58774,19,1,1,"http://","",1,2025-09-16 19:45:18.743000000,""
58774,19,2,2,"http://","",2,2025-09-16 19:45:18.747000000,""
58774,19,3,3,"http://","",3,2025-09-16 19:45:18.750000000,""
58774,19,4,4,"http://","",4,2025-09-16 19:45:18.750000000,""
58777,11,1,1,"http://","",1,2023-11-20 16:38:03.133000000,""
58777,11,2,2,"http://","",2,2023-11-20 16:38:03.133000000,""
58777,11,3,3,"http://","",3,2023-11-20 16:38:03.137000000,""
58777,11,4,4,"http://","",4,2023-11-20 16:38:03.140000000,""
58788,16,1,1,"http://","",1,2025-09-04 19:02:13.010000000,""
58788,16,2,2,"http://","",2,2025-09-04 19:02:13.013000000,""
58788,16,3,3,"http://","",3,2025-09-04 19:02:13.017000000,""
58788,16,4,4,"http://","",4,2025-09-04 19:02:13.020000000,""
58795,15,1,1,"http://","",1,2025-01-24 17:57:05.417000000,""
58795,15,2,2,"http://","",2,2025-01-24 17:57:05.420000000,""
58795,15,3,3,"http://","",3,2025-01-24 17:57:05.423000000,""
58795,15,4,4,"http://","",4,2025-01-24 17:57:05.430000000,""
58797,15,1,1,"http://","",1,2025-01-24 17:58:11.583000000,""
58797,15,2,2,"http://","",2,2025-01-24 17:58:11.587000000,""
58797,15,3,3,"http://","",3,2025-01-24 17:58:11.590000000,""
58797,15,4,4,"http://","",4,2025-01-24 17:58:11.593000000,""
58801,77,1,1,"http://","",1,2025-09-26 14:01:54.940000000,""
58801,77,2,2,"http://","",2,2025-09-26 14:01:54.943000000,""
58801,77,3,3,"http://","",3,2025-09-26 14:01:54.947000000,""
58801,77,4,4,"http://","",4,2025-09-26 14:01:54.950000000,""
58808,12,1,1,"http://","",1,2023-07-14 11:34:24.410000000,""
58808,12,2,2,"http://","",2,2023-07-14 11:34:24.413000000,""
58808,12,3,3,"http://","",3,2023-07-14 11:34:24.417000000,""
58808,12,4,4,"http://","",4,2023-07-14 11:34:24.417000000,""
58810,11,1,1,"http://","",1,2023-07-14 11:34:57.597000000,""
58810,11,2,2,"http://","",2,2023-07-14 11:34:57.600000000,""
58810,11,3,3,"http://","",3,2023-07-14 11:34:57.600000000,""
58810,11,4,4,"http://","",4,2023-07-14 11:34:57.603000000,""
58812,73,1,1,"http://","",1,2025-09-26 14:12:46.803000000,""
58812,73,2,2,"http://","",2,2025-09-26 14:12:46.807000000,""
58812,73,3,3,"http://","",3,2025-09-26 14:12:46.810000000,""
58812,73,4,4,"http://","",4,2025-09-26 14:12:46.813000000,""
58814,11,1,1,"http://","",1,2023-12-20 16:00:55.073000000,""
58814,11,2,2,"http://","",2,2023-12-20 16:00:55.073000000,""
58814,11,3,3,"http://","",3,2023-12-20 16:00:55.077000000,""
58814,11,4,4,"http://","",4,2023-12-20 16:00:55.077000000,""
58817,6,1,1,"http://","",1,2023-11-07 16:43:54.433000000,""
58817,6,2,2,"http://","",2,2023-11-07 16:43:54.453000000,""
58817,6,3,3,"http://","",3,2023-11-07 16:43:54.460000000,""
58817,6,4,4,"http://","",4,2023-11-07 16:43:54.470000000,""
58821,7,1,1,"http://","",1,2022-03-09 15:36:34.380000000,""
58821,7,2,2,"http://","",2,2022-03-09 15:36:34.380000000,""
58821,7,3,3,"http://","",3,2022-03-09 15:36:34.383000000,""
58821,7,4,4,"http://","",4,2022-03-09 15:36:34.383000000,""
58828,12,1,1,"http://","",1,2025-06-12 16:53:09.137000000,""
58828,12,2,2,"http://","",2,2025-06-12 16:53:09.140000000,""
58828,12,3,3,"http://","",3,2025-06-12 16:53:09.147000000,""
58828,12,4,4,"http://","",4,2025-06-12 16:53:09.150000000,""
58833,17,1,1,"http://","",1,2023-11-01 18:00:24.943000000,""
58833,17,2,2,"http://","",2,2023-11-01 18:00:24.947000000,""
58833,17,3,3,"http://","",3,2023-11-01 18:00:24.947000000,""
58833,17,4,4,"http://","",4,2023-11-01 18:00:24.950000000,""
58836,20,1,1,"http://","",1,2023-05-11 16:14:08.627000000,""
58836,20,2,2,"http://","",2,2023-05-11 16:14:08.630000000,""
58836,20,3,3,"http://","",3,2023-05-11 16:14:08.630000000,""
58836,20,4,4,"http://","",4,2023-05-11 16:14:08.633000000,""
58865,23,1,1,"http://","",1,2025-09-22 11:36:47.657000000,""
58865,23,2,2,"http://","",2,2025-09-22 11:36:47.660000000,""
58865,23,3,3,"http://","",3,2025-09-22 11:36:47.663000000,""
58865,23,4,4,"http://","",4,2025-09-22 11:36:47.667000000,""
58867,22,1,1,"http://","",1,2025-09-22 11:42:54.480000000,""
58867,22,2,2,"http://","",2,2025-09-22 11:42:54.483000000,""
58867,22,3,3,"http://","",3,2025-09-22 11:42:54.487000000,""
58867,22,4,4,"http://","",4,2025-09-22 11:42:54.490000000,""
58872,6,1,1,"http://","",1,2025-09-26 14:02:54.350000000,""
58872,6,2,2,"http://","",2,2025-09-26 14:02:54.353000000,""
58872,6,3,3,"http://","",3,2025-09-26 14:02:54.357000000,""
58872,6,4,4,"http://","",4,2025-09-26 14:02:54.363000000,""
58873,7,1,1,"http://","",1,2025-09-26 14:13:35.950000000,""
58873,7,2,2,"http://","",2,2025-09-26 14:13:35.953000000,""
58873,7,3,3,"http://","",3,2025-09-26 14:13:35.957000000,""
58873,7,4,4,"http://","",4,2025-09-26 14:13:35.960000000,""
58876,8,1,1,"http://","",1,2024-12-18 13:35:33.947000000,""
58876,8,2,2,"http://","",2,2024-12-18 13:35:33.953000000,""
58876,8,3,3,"http://","",3,2024-12-18 13:35:33.960000000,""
58876,8,4,4,"http://","",4,2024-12-18 13:35:33.963000000,""
58883,6,1,1,"http://","",1,2023-03-08 14:23:30.560000000,""
58883,6,2,2,"http://","",2,2023-03-08 14:23:30.563000000,""
58883,6,3,3,"http://","",3,2023-03-08 14:23:30.563000000,""
58883,6,4,4,"http://","",4,2023-03-08 14:23:30.567000000,""
58893,18,1,1,"http://","",1,2025-09-17 20:36:54.147000000,""
58893,18,2,2,"http://","",2,2025-09-17 20:36:54.150000000,""
58893,18,3,3,"http://","",3,2025-09-17 20:36:54.157000000,""
58893,18,4,4,"http://","",4,2025-09-17 20:36:54.160000000,""
58917,85,1,1,"http://","",1,2025-10-10 14:44:02.733000000,""
58917,85,2,2,"http://","",2,2025-10-10 14:44:02.740000000,""
58917,85,3,3,"http://","",3,2025-10-10 14:44:02.740000000,""
58917,85,4,4,"http://","",4,2025-10-10 14:44:02.743000000,""
58918,79,1,1,"http://","",1,2025-10-10 14:44:41.027000000,""
58918,79,2,2,"http://","",2,2025-10-10 14:44:41.030000000,""
58918,79,3,3,"http://","",3,2025-10-10 14:44:41.033000000,""
58918,79,4,4,"http://","",4,2025-10-10 14:44:41.037000000,""
58921,10,1,1,"http://","",1,2024-10-21 10:27:51.410000000,""
58921,10,2,2,"http://","",2,2024-10-21 10:27:51.413000000,""
58921,10,3,3,"http://","",3,2024-10-21 10:27:51.417000000,""
58921,10,4,4,"http://","",4,2024-10-21 10:27:51.420000000,""
58963,10,1,1,"http://","",1,2025-07-16 15:41:29.257000000,""
58963,10,2,2,"http://","",2,2025-07-16 15:41:29.260000000,""
58963,10,3,3,"http://","",3,2025-07-16 15:41:29.263000000,""
58963,10,4,4,"http://","",4,2025-07-16 15:41:29.267000000,""
58973,26,1,1,"http://","",1,2025-09-19 19:14:52.947000000,""
58973,26,2,2,"http://","",2,2025-09-19 19:14:52.950000000,""
58973,26,3,3,"http://","",3,2025-09-19 19:14:52.950000000,""
58973,26,4,4,"http://","",4,2025-09-19 19:14:52.953000000,""
58975,26,1,1,"http://","",1,2025-09-19 19:15:40.617000000,""
58975,26,2,2,"http://","",2,2025-09-19 19:15:40.630000000,""
58975,26,3,3,"http://","",3,2025-09-19 19:15:40.650000000,""
58975,26,4,4,"http://","",4,2025-09-19 19:15:40.657000000,""
58982,19,1,1,"http://","",1,2025-04-10 12:56:55.473000000,""
58982,19,2,2,"http://","",2,2025-04-10 12:56:55.477000000,""
58982,19,3,3,"http://","",3,2025-04-10 12:56:55.480000000,""
58982,19,4,4,"http://","",4,2025-04-10 12:56:55.483000000,""
58988,24,1,1,"http://","",1,2025-04-15 11:39:47.377000000,""
58988,24,2,2,"http://","",2,2025-04-15 11:39:47.380000000,""
58988,24,3,3,"http://","",3,2025-04-15 11:39:47.383000000,""
58988,24,4,4,"http://","",4,2025-04-15 11:39:47.387000000,""
58993,16,1,1,"http://","",1,2025-09-04 18:56:44.450000000,""
58993,16,2,2,"http://","",2,2025-09-04 18:56:44.453000000,""
58993,16,3,3,"http://","",3,2025-09-04 18:56:44.460000000,""
58993,16,4,4,"http://","",4,2025-09-04 18:56:44.463000000,""
58996,30,1,1,"http://","",1,2025-04-15 12:37:32.157000000,""
58996,30,2,2,"http://","",2,2025-04-15 12:37:32.160000000,""
58996,30,3,3,"http://","",3,2025-04-15 12:37:32.163000000,""
58996,30,4,4,"http://","",4,2025-04-15 12:37:32.167000000,""
58997,28,1,1,"http://","",1,2025-04-15 12:39:50.293000000,""
58997,28,2,2,"http://","",2,2025-04-15 12:39:50.297000000,""
58997,28,3,3,"http://","",3,2025-04-15 12:39:50.300000000,""
58997,28,4,4,"http://","",4,2025-04-15 12:39:50.303000000,""
58998,19,1,1,"http://","",1,2025-04-14 12:10:38.477000000,""
58998,19,2,2,"http://","",2,2025-04-14 12:10:38.477000000,""
58998,19,3,3,"http://","",3,2025-04-14 12:10:38.480000000,""
58998,19,4,4,"http://","",4,2025-04-14 12:10:38.483000000,""
59004,20,1,1,"http://","",1,2025-04-25 17:04:32.073000000,""
59004,20,2,2,"http://","",2,2025-04-25 17:04:32.080000000,""
59004,20,3,3,"http://","",3,2025-04-25 17:04:32.080000000,""
59004,20,4,4,"http://","",4,2025-04-25 17:04:32.083000000,""
59006,4,1,1,"http://","",1,2023-11-07 12:36:50.993000000,""
59006,4,2,2,"http://","",2,2023-11-07 12:36:50.997000000,""
